,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
2510,171764580,Cặp sách văn phòng đựng hồ sơ tài liệu,"       Cặp sách văn phòng đựng hồ sơ tài liệu , túi da laptop công sở cao cấp Y2   Cặp khóa số công sở bảo mật 3 số an toàn   Kiểu dáng hộp đứng sang trọng, lịch lãm   Đựng hồ sơ, giấy tờ, lapt...",857000,857000,dropship,OEM,0,0.0,0,True,Phụ Kiện Thể Thao Tiến Sport,537,7,0,False,Root,0
2511,133000746,"Cặp da nam, đeo chéo da bò cao cấp hàng hệu sang trọng lịch lãm - C23",       Đơn giản là một chiếc túi để được những vật dụng thiết yếu nhất của bạn trong mọi chuyến hành trình.   Phối màu thanh nhã dễ dàng phối với mọi phong cách thời trang.   Chất liệu: Da bò nh...,594000,594000,dropship,OEM,0,0.0,0,True,SHOP ĐỒ DA XUÂN NAM,689,9,0,False,Túi xách công sở nam,1
2512,81116791,Túi xách công sở nam,"       túi xách nam , cặp laptop đẹp C2 [Được xem hàng]   Được kiểm tra hàng trước khi thanh toán   Hoặc Xem video quay sản phẩm trên Youtube bằng cách mở Youtube gõ tìm kiếm: shop86001   Chúng...",857000,857000,dropship,OEM,1,5.0,0,True,Kaiwon sport,911,10,0,False,Túi xách công sở nam,2
2513,73174292,Túi xách laptop công sở Mandino TN14 màu đen,"Chất liệu: Da bò Mill vân hạt nhập khẩuPhụ kiện: phụ kiện hợp kim mạ 3 lớp sáng bóng: lớp đồng chống gỉ, lớp mạ màu inox, lớp bóng bảo vệ chống phai màu.Màu sắc: Đen, Nâu, Xanh NaviTúi được chia t...",2790000,2790000,dropship,Mandino,0,0.0,0,True,Mandino - đồ da cao cấp,1022,5,0,False,Túi xách công sở nam,0
2514,58992999,"Cặp công sở Hasun chống thấm nước cực kỳ tốt, hạn chế bám bụi HS 94","Cặp công sở HS 94 được làm từ vải dù cao cấp chống thấm nước cực kỳ tốt, hạn chế bám bụi và không độc hại cho người sử dụng.Bên trong cặp có lớp vải lót mịn được in nền thương hiệu Hasun có tác dụng ...",345000,299000,dropship,Hasun,0,0.0,0,True,Balonation,1132,5,0,False,Thời Trang,3
2515,154256588,Clutch Cầm Tay Gence Đựng Tài Liệu A4 Da Bò Nappa CL05,"Xuất xứ: Gence Việt NamMã SP: CL05Sử dụng: Clutch cầm tay, đeo tay cho nam,  đeo vai form dáng công sở vừa điện thoại giấy tờ A4 (vừa ipab 12.9).Kích thước: 33cm (dài) x 24cm (rộng) x 3.5cm (dày)Th...",1980000,1980000,dropship,Gence,0,0.0,0,True,Thế giới đồ da công sở,621,9,26962,False,Túi xách công sở nam,0
2516,169653703,Cặp học sinh văn phòng thời trang Dù Xốp Thái viền ngang kéo đen siêu bền,"Sản phẩm : còn hàngChuyên sản xuất số lượng lớn may theo mẫu từ 30 cái đến trên 2000 hợp đồng nhanh.Nhận thiết kế in ấn thiêu lên cập logo theo yêu cầu, mạc logo gắn lên cặp hay cả bao bì, in thươn...",187200,187200,dropship,OEM,0,0.0,0,True,Shalla,542,9,0,False,Túi xách công sở nam,0
2517,67546405,Cặp da công sở đựng Laptop 14 inch quai cầm nối dài mới lạ,"Cặp da công sở đựng Laptop 14 inch quai cầm nối dài mới lạCặp da công sở đựng Laptop 14 inch mẫu thiết kế font đứng có quai cầm nối dài mới lạ. Cặp da được may từ chất liệu da PU trơn, mềm, êm mịn, cầ...",325000,325000,dropship,OEM,1,4.0,0,True,shop quỳnh tiến,1091,3,0,False,Thời Trang,2
2518,186209971,"Túi xách nam công sở, cặp da nam đựng laptop và tài liệu cao cấp GCE26","Xuất xứ: Gence Việt NamMã SP: GCE26Sử dụng: Túi xách, cặp da đeo ngang vai, Đựng được máy tính xách tay 15.6″, Ipad 9.7″, 7.9″ & Máy tính bảng các loại.Kích thước: Rộng 38 * Cao 30 * Dày 6 cmKi...",2800000,2800000,dropship,Gence,0,0.0,0,True,Thế giới đồ da công sở,454,9,26962,False,Túi xách công sở nam,1
2519,76156635,cặp da công sở nam,       túi laptop chống sốc [Được xem hàng]   Thông tin về sản phẩm:   Bên ngoài chống nước   Bên trong 2 lớp: lớp đệm chống sốc và lớp nhung sờ rất thích   Quai xách và ngăn khóa bên ngoài ti...,827000,827000,dropship,OEM,0,0.0,0,True,shop86001,914,1,0,False,Túi xách công sở nam,0
2520,185888240,"Túi xách laptop , Cặp đựng laptop 15,6 inch quai sách công sở, văn phòng, giáo viên đi làm đựng tài liệu","Túi xách laptop , Cặp đựng laptop 15,6 inch quai sách công sở, văn phòng, giáo viên đi làm đựng tài liệu cao cấp TUI-21Ngăn đựng rộng rãi, nhiều ngăn tiện íchVới kích thước 41x8x30 (cm), chiếc cặp l...",199000,199000,dropship,OEM,0,0.0,0,True,Shop Huyền Bin,458,2,0,False,Túi xách công sở nam,0
2521,186148394,Cặp Da Công Sở Da Bò Thật - Cặp Da Nam đựng Laptop Văn Phòng DT29,  THÔNG SỐ KỸ THUẬT: ️Kích thước: 29-39-7 ️Màu sắc: Nâu ️Chất Liệu : DA BÒ THẬT   ______________________________________________________________________________   Thông tin sản phẩm:   ️ Cặp được ...,1100000,1100000,dropship,OEM,0,0.0,0,True,DODASHOP,455,4,0,False,Túi xách công sở nam,0
2522,102808460,Cặp da văn phòng CCS10 phong cách hiện đại,"       - Kích thước: Dài 41cm x Rộng 12cm x Cao 30cm   - Chất liệu: da tổng hợp cao cấp   - Màu sắc: Bò đậm, Bò nhạt, Đen, Nâu   - Số ngăn: 7. Trọng lượng : 1090g   - Đựng vừa laptop 15.6 inch...",399000,399000,dropship,TRITA,6,4.7,0,True,FADODA,831,8,0,False,Túi xách công sở nam,14
2523,257935532,Túi da - Cặp tài liệu cao cấp Macsim mã MSALP3,"       Túi da thật Macsim chính hãng sản xuất từ da bò thật (hoặc da nhăn) - da thô nguyên miếng loại 1.   - Thiết kế phong cách cổ điển   - Kích thước: A4 dài 29,7cm x rộng 21cm   - Phụ kiện :...",2200000,1540000,dropship,Macsim,0,0.0,0,True,VaLi Và Phụ Kiện Đồ Da,117,6,0,False,Root,0
2524,155040273,Combo Cặp công sở DA CÁ SẤU và ví nam BÀN TAY CÁ SẤU VN1602,Cặp da bò dập vân CÁ SẤU - BEEGEE 5509Đã từ lâu da CÁ SẤU là một vật liệu thể hiện đẳng cấp của giới thượng lưu. Chiếc cặp da cá sấu BEE GEE xin giới thiệu chiếc cặp đẳng cấp bằng chất liệu đó:Chất ...,2500000,1250000,dropship,Bee Gee,0,0.0,0,True,BEE GEE SHOP,620,16,26962,False,Túi xách công sở nam,0
2525,208010302,Cặp Da Đựng Laptop Túi Xách Nam GENCE GCE24 Da Bò Cao Cấp Màu Đen Có Dây Đeo Vai," THÔNG TIN SẢN PHẨMXuất Xứ: Gence Việt Nam - Da thật, Giá trị thậtMã Hàng: GCE24Kích Thước: 39cm(Dài) x 30cm (Cao) x 7.5cm (Dày)Chất Liệu: Da bò SwiftMàu Sắc: ĐenBảo Hành: 24 Tháng CAM KẾT CỦA ...",2600000,2600000,dropship,Gence,1,5.0,0,True,Gence Official,237,9,89873,False,Túi xách công sở nam,1
2526,87354662,"Túi xách laptop, công sở vải canvas kết hợp da hiệu MOYYI TXMY004","Brand:MOYYICode:667Material:High quality canvas fabricSize:39*6.5*32CM, Can fit 15 inch laptop.Weight:0.8 kgFeature:★Computer InterlayerQuality:H...",485000,285000,dropship,MOYYI,1,5.0,0,True,BoBo Store,896,3,7684,False,Túi xách công sở nam,1
2527,85170492,CĂP DA VOLEBAG C10T," CẶP DA NAM SANG TRỌNG VÀ ĐẲNG CẤP DOANH NHÂNChất liệu: Da Bò thật 100%, kiểu da mộc  patina, phụ kiện cao cấp.Kích thước: 38cm (dài) x 6cm (rộng) x 29cm (cao). Sử dụng: Túi đeo ngang vai, Đựng đư...",1900000,1900000,dropship,VOLEBAG,0,0.0,0,True,Vole Bag,822,1,0,False,Túi xách công sở nam,0
2528,148696315,Hàng New - TÚI CAMILLA STANDAX cao cấp ,       Các bạn cần mua sl nhiều hoặc xuất VAT cứ gọi cho shop nhé   Sản phẩm hoàn toàn như hình thương hiệu CAMILLA sản xuất Mỹ   Màu sắc : 2 màu xanh và đen   Kích thước các bạn xem trên ảnh n...,534600,534600,dropship,OEM,0,0.0,0,True,SkyLife,638,9,24023,False,Root,0
2529,11195006,Túi xách công sở nam TROY phối nắp dây nịt gài MS03,"CẶP DA CÔNG SỞ CAO CẤPTúi được làm bằng chất liệu da PU cao cấp, đường may kĩ, đẹp, chắc chắn, đảm bảo về độ thẩm mỹ và độ bền cao.Túi còn được may và thiết kế với kiểu dáng sang trọng, thanh lịch t...",400000,400000,dropship,TROY,5,5.0,0,True,BALO DEAL,1656,5,0,False,Thời Trang,25
2530,4225991,Túi Xách Nam Da Bò BHM1292D - Đen (29 x 6 x 34 cm) ,"Túi Xách Nam Da Bò BHM1292D - Nâu Đỏ (29 x 6 x 34 cm) với những đường nét thiết kế đơn giản, thanh lịch, dễ phối với nhiều trang phục.Thiết kế tiện lợi cùng dây đeo chéo bằng chất liệu dù dễ dàng đi...",835000,835000,dropship,OEM,0,0.0,0,True,Bao Ha Leather,1838,1,0,False,Thời Trang,0
2531,68303251,Cặp công sở laptop nam nữ 4 kiểu phong cách mới CV4 Tặng móc khóa nam cao cấp,CẶP văn phòng công sở đa năng . chất liệu vải NILON (Polyester): Vải có tác dụng chống thấm rất tốt do được cán màng PU hoặc PVC ở mặt trong. Vải nylon thường được dùng để may riêng dòng cặp chịu lực...,158670,141900,dropship,Shalla,5,4.8,0,True,Shalla,1083,1,0,False,Thời Trang,13
2532,195342741,"Cặp tài liệu bằng da PU (kèm máy tính bỏ túi) do doanh nhân - hàng cao cấp ( Màu Xám , Đen )","       Giới thiệu sản phẩm Cặp tài liệu bằng da PU (kèm máy tính bỏ túi) do doanh nhân cao cấp   Sản phẩm được sinh ra nhằm đáp ứng tối đa nhu cầu làm việc của bạn, tất cả trong 1 chiết cặp gọn n...",298800,298800,dropship,OEM,0,0.0,0,True,Home Decor Furniture,390,9,8056,False,Root,0
2533,113583257,"Cặp văn phòng Nam, cặp da PU đeo vai thời trang Nam mẫu mới nhất","       Phong cách trẻ trung, lịch sự và sang trọng. Thiết kế hiện đại và tiện dụng.   Form cứng. Với thiết kế đơn giản và nhỏ gọn nhưng rất tiện dụng, có thể mang theo được nhiều vật dụng cá nhân...",580000,580000,dropship,OEM,1,5.0,0,True,GIO 8188,787,9,15637,False,Root,3
2534,190681431,Cặp nam đi học,"  THUỘC TÍNH SẢN PHẨM   ️ Kích thước: 28cm * 38cm   ️ Chất liệu: VẢI   ️ Style: Korea   CHI TIẾT SẢN PHẨM   BALO không những đi học mà còn đi chơi, đi du lịch được   Trong thế giới thời trang c...",59000,59000,dropship,OEM,0,0.0,0,False,DIỄM MY STORE,427,3,0,False,Túi xách công sở nam,0
2535,169807552,"Túi Chống Sốc dành Cho Macbook Air, Macbook Pro Loại 11 inch, 13 inch, 15 inch Cao Cấp, Sang Trọng.","       Để bảo vệ chiếc laptop của bạn tránh bị trầy xước, va đập khi sử dụng và di chuyển, túi chống sốc cho laptop đã ra đời.   Sản phẩm có thiết kế vừa vặn với kích thước của chiếc latop 11""-16...",102700,102700,dropship,OEM,0,0.0,0,True,An studio,545,8,0,False,Root,0
2536,205218646,Túi xách Nam Solo Charlton 15.6inch-Đen-EXE360-4 - Kích thước 30.5 x 44.5 x 11.4 cm - Bảo hành chính hãng 5 năm quốc tế,"Thông tin sản phẩm Thuộc bộ sưu tập GRAMERCYTúi xách Solo được làm từ chất liệu Polyester phối da PU cao cấp chống trầy xước, không bong tróc, bền màu, dễ dàng vệ sinhNgăn đệm cho laptop tối đa 15.6...",1480000,1110000,dropship,S solo NEW YORK,0,0.0,0,True,Vua balo,299,8,26962,False,Túi xách công sở nam,0
2537,247666300,Túi xách nam DA BÒ THẬT phong cách lịch lãm - BEEGEE 5511A,"Kích thước : rộng 38cmXcao 27cmXdày 6cmTrọng lượng: 0.87 kgMàu sắc: Nâu Nhạt, Nâu, ĐenPhương pháp sản xuất: công nghệ caoChất liệu : DA BÒ THẬTChức năng: thoáng khí, chống mài mòn, dễ làm sáng, c...",940000,470000,dropship,Bee Gee,0,0.0,0,True,BEE GEE SHOP,181,25,12672,True,Túi xách công sở nam,0
2538,136681492,"Cặp văn phòng LION Da Bò Thật Bảo hành 12 tháng chứa laptop 15,6 inch đi làm công tác Cặp Công Sở Cao Cấp Tuxa","       Cặp văn phòng LION Da Bò Thật Bảo hành 12 tháng chứa laptop 15,6 inch đi làm công tác Cặp Công Sở Cao Cấp Tuxa   - Thông số kỹ thuật :   + Kích thước: 40x30x10 cm   + Màu sắc: nâu , bò ,...",1134000,1134000,dropship,OEM,1,5.0,0,True,TUXA STORE,678,10,26962,False,Root,2
2539,171438716,"Clutch Cầm Tay Da Bò Nam Cao Cấp Có Quai Cầm Màu Đen, Nâu WT Leather ","Tên sản phẩm: CLUTCH NAM DA BÒ PYRAMID- A5 WT LEATHERMã SP: 070191101 (Nâu), 070191102 (Đen)Mô tả:– Màu sắc: Đen, Nâu– Chất liệu mặt ngoài: Da bò– Chất liệu lớp lót: Vải nhung– Phụ kiện: 1 quai...",2950000,2950000,dropship,WT,0,0.0,0,True,WT Leather,439,7,0,False,Ví nam,0
2540,149339574,Cặp tay thắng tay côn,       Tất cả sản phẩm của shop đăng đều là hàng có sẵn.   - Giao hàng tận nhà được kiểm hàng trước khi thanh toán.   - Tất cả những mặt hàng khách đặt shop đều chuẩn đóng gói ngày trong ngày và...,899000,899000,dropship,OEM,0,0.0,0,True,SHOP 9494,636,9,0,False,Root,0
2541,252559547,Túi xách nam công sở 100% da bò thật cao cấp phong cách mới,"Kích thước : rộng 39cm ,cao 28cm,dày 7cmPhương pháp sản xuất: Thủ công 100%Chất liệu : Da bò cao cấpthiết kế :hiện đại, trẻ trung ,sang trọngAnanshop688 : khẳng định thương hiệu cam kết nói không ...",890000,801000,dropship,ANANSHOP688,0,0.0,0,True,Ananshop688,145,9,0,True,Túi xách công sở nam,0
2542,219410673,Túi xách công sở Da thật 2039.Cặp Da Thật công sở. Túi xách laptop da thật.,"       Cặp da công sở SAPOLNEY 2309 cao cấp   Chất liệu: Da bò thật 100% nguyên miếng bền bỉ chống nước chống xước, sang trọng.   Cặp da Saplney thiết kế hai khóa kéo riêng biệt giúp bạn thỏa má...",2890000,2890000,dropship,OEM,0,0.0,0,True,Sanboutique,210,9,0,False,Root,0
2543,136061356,Túi đứng nam túi da thật,"Túi da đeo chéo Nam da thật 1164 SapolneyTúi da đeo chéo da thật Sapolney 1164, thiết kế độc đáo dạng hộp nhìn rất bắt mắt, thiết kế nhiều ngăn linh hoạt chứa sạc, tai nghe, giấy tờ đồ cá nhâNgăn chí...",1500000,1500000,dropship,OEM,0,0.0,0,True,Cặp túi Sơn Thủy,680,4,0,False,Túi xách công sở nam,0
2544,208740858,CẶP CÔNG SỞ MR VUI 424 CÓ NGĂN LAPTOP,"THÔNG SỐ KỸ THUẬTChất liệu Vải xốp 878, lớp lót bên trong bằng vải poly-Oxford chống thấm nướcKích thước 39 x 29 x 10 cmKhối lượng 1 kgSức chứa tối đa 12 kgTÍNH NĂNG NỔI BẬTCặp công sở 424 được thiết...",599000,509150,dropship,MRVUI,0,0.0,0,True,WinWinShop,275,5,13727,False,Túi xách công sở nam,1
2545,171776526,Cặp giáo viên công chức khóa số bảo mật ,"       Cặp giáo viên công chức khóa số bảo mật , túi da công sở cao cấp K1   Cặp khóa số công sở bảo mật 3 số an toàn   Kiểu dáng hộp đứng sang trọng, lịch lãm   Đựng hồ sơ, giấy tờ, laptop 1 c...",957000,957000,dropship,OEM,0,0.0,0,True,Phụ Kiện Thể Thao Tiến Sport,537,5,0,False,Root,0
2546,153979014,Túi xách Nữ 15.6 inch Solo Varsity Lead - Mã VAR101-4 - Màu đen - Chất liệu nylon kháng nước - Bảo hành chính hãng 5 năm,Mô Tả Sản PhẩmTúi xách Nữ 15.6 inch Solo Varsity Lead - Mã VAR101-4 - Màu đen - Chất liệu nylon kháng nước - Bảo hành chính hãng 5 năm Túi xách Thuộc bộ sưu tập Varsity với điểm nhấn là chất liệu v...,1265000,948750,dropship,Solo,0,0.0,0,True,Vua balo,578,9,25580,False,Túi xách công sở nam,0
2547,199991615,Cặp công sở đa năng DA BÒ THẬT - BEE GEE CCS 5524,"Kích thước : rộng 40cm ,cao 29cm,dày 8.5cmPhương pháp sản xuất: thủ côngChất liệu : DA BÒ THẬTChức năng: Không thấm nước, thoáng khí, chống mài mòn, làm sáng, chống sốcThiết kế : trẻ trung ,sang t...",1860000,930000,dropship,Bee Gee,0,0.0,0,True,BEE GEE SHOP,338,19,25074,False,Túi xách công sở nam,0
2548,136681129,Túi da đựng laptop Lion 14 inch Da Bò Thật đựng tài liệu A4 ipad đi làm Túi công sở nam,       Túi da đựng laptop Lion 14 inch Da Bò Thật đựng tài liệu A4 ipad đi làm Túi công sở nam   Một chiếc cặp xách đa năng thông minh và hợp thời trang là vật dụng cần thiết đối với mỗi người. k...,1069200,1069200,dropship,OEM,0,0.0,0,True,TUXA STORE,678,10,26962,False,Root,0
2549,79583286,Cặp nam văn phòng da bò thật Marrant BHM17631 Màu Đen Túi xách công sở nam. Vừa laptop 14inch. Hàng chính hãng.,"Mã SP: BHM17631Thương hiệu: MARRANTChất liệu: Da bò thật 100%Bề mặt: Mềm và đứng dángMàu sắc: ĐenKích thước: 38*6.5*29cmTrọng lượng: 740grPhù hợp làm quà tặng khách hàng, nhận viên công tyCặp nam văn...",1400000,1400000,dropship,OEM,0,0.0,0,True,Bao Ha Leather,919,6,0,False,Túi xách công sở nam,1
2550,7510449,Cặp công sở nam cao cấp BHM8979,"Cặp công sở nam cao cấp BHM8979 với chất da bò cao cấp, màu nâu cà phê, kiểu dáng hiện đại, tay xách thoải mái. Thiết kế đơn giản, lịch lãm thích hợp đi làm hoặc cho những chuyến công tác ngắn ngày.K...",2150000,2150000,dropship,OEM,0,0.0,0,True,Bao Ha Leather,1757,12,0,True,Thời Trang,0
2551,188750918,"Túi Xách Nam Da Bò Cao Cấp Có Quai Đeo Màu Nâu, Màu Đen WT Leather 090040601, 090040602","Mô Tả- Chất liệu mặt ngoài: Da bò cao cấp- Chất liệu lớp lót: Vải Barege (nhung)- Phụ kiện: Hợp kim- Số lượng ngăn: 1 ngăn lớn, 1 ngăn laptop, và các ngăn đựng giấy tờ, thẻ- Màu: Đen và Nâu- Kíc...",6000000,6000000,dropship,WT,0,0.0,0,True,WT Leather,439,9,0,False,Túi xách công sở nam,0
2552,167508321,Cặp Da Nam Cao Cấp Túi Xách Công Sở GENCE CTS06 Da Bò Vân Kỳ Đà Khóa Số Màu Nâu Đậm,"THÔNG TIN SẢN PHẨMXuất Xứ: Gence Việt Nam - Da thật, Giá trị thậtMã Hàng: CTS06Kích Thước: Rộng 38 x Cao 28 x Dày 9 (cm)Chất Liệu: Da bò dập vân kỳ đàMàu Sắc: Nâu Đỏ quân độiBảo Hành: 24 ThángC...",3800000,3800000,dropship,Gence,0,0.0,0,True,Gence Official,554,9,89873,False,Túi xách công sở nam,0
2553,35260341,Túi Xách Nam Công Sở Cao Cấp,Đối với những chàng trai sành điệu thì những chiếc túi xách là những phụ kiện không thể tách rời khi ra phố.Chúng không chỉ mang lại tiện ích mà còn giúp tôn lên phong cách thời trang của các chàng ...,315000,299250,dropship,OEM,1,4.0,0,True,muasam 247,1440,4,0,False,Thời Trang,5
2554,170650496,Túi Xách Nam Nữ Đơn Giản Dễ Phối Đồ,"       ✪.THÔNG TIN SẢN PHẨM Đặc điểm nổi bật   ♪ Kích thước :24x20x6 cm   ♪ Thiết kế hiện đại, trẻ trung,tiện dụng,vừa đơn giản, vừa sang trọng. Sản phẩm chắc chắn sẽ khiến bạn trở nên tươm tất,...",39000,39000,dropship,OEM,2,4.0,0,False,Haki boutique,542,9,0,False,Túi thời trang nam,6
2555,56453252,Túi đeo vai thời trang Yueskangaroo chất liệu PU,"Thiết kế mặt ngoài chất liệu PU mềm sang trọng, chống cắt và chống nướcKhoá kéo chắc chắn nhưng trơn nhẹ, đóng mở thanh chóng và thoải máiDây đeo to bản, đeo êm ái, thoải máiBên trong...",315000,315000,dropship,OEM,0,0.0,0,True,MinhQuân Shop,1188,8,0,False,Thời Trang,0
2556,27929802,Túi xách công sở nam ELMI da bò thật cao cấp màu đen ET923,"Túi nam đeo vai, xách tay da bò thật cao cấp của Elmi là lựa chọn tinh tế nhất cho người sử dụng:- Chất liệu da bò thật dập vân cá sấu mềm mại, bền, đẹp.- Thiết kế đơn giản, trẻ trung, năng động gồm m...",3250000,3250000,dropship,ELMI,0,0.0,0,True,Elmi Boutique,1477,6,0,False,Thời Trang,0
2557,243006761,Cặp nam. túi nam đeo chéo chất liệu da bò thật nguyên tấm không éo không dán họa tiết da cá sấu mã C58,       MAX ĐỘC giới thiệu tới tất cả mọi người dòng sản phẩm CẶP DA BÒ DẬP VÂN CÁ SẤU mã sản phẩm C58   SHOP CAM KẾT CHẤT LƯỢNG VÀ KIỂU DÁNG GIỐNG HÌNH ẢNH 100%    THÔNG TIN SẢN PHẨM :   - Chấ...,549500,549500,dropship,OEM,0,0.0,0,True,MaxĐộc,189,9,0,True,Root,0
2558,86043904,CẶP DA VOLEBAG -C23,"MẪU CẶP SANG TRỌNG VÀ NAM TÍNH Chất liệu: Da Bò thật 100%, kiểu da bò mộc patinaKT: 39cm (dài) x 6cm (rộng) x 29cm (cao)Sử dụng:  Đựng được máy tính xách tay 15inch, Ipad, Máy tính bảng các loại.C...",1900000,1900000,dropship,VOLEBAG,0,0.0,0,True,Vole Bag,822,1,0,False,Túi xách công sở nam,0
2559,173733359,"Cặp Văn Phòng - Cặp Da Công Sở Cao Cấp PUANDA 7199 ,Chất liệu Da Cao Cấp ,Đựng Laptop 15inh,Chống nước,Vệ sinh dễ dàng","    Cặp da công sở,Chất liệu Da thật cao cấp,Cặp văn phòng-,Đựng Laptop 15inh,Chống nước,Vệ sinh dễ dàng    San xin kính chào quý khách.    Chào mừng quý khách đến với gian hàng Balo laptop - túi...",1190000,1190000,dropship,OEM,0,0.0,0,True,Sanboutique,526,1,0,False,Root,0
2560,7512689,Cặp công sở nam cao cấp BHM9207,"Cặp công sở nam cao cấp BHM9207 với chất da bò tự nhiên cao cấp, màu nâu cà phê, kiểu dáng hiện đại, tay xách thoải mái. Thiết kế đơn giản, lịch lãm thích hợp đi làm hoặc cho những chuyến công tác đột...",2350000,2350000,dropship,OEM,0,0.0,0,True,Bao Ha Leather,1757,13,0,True,Thời Trang,1
2561,183343470,"Túi Xách Nam BRIC’S Life Pelle Briefcase - Nâu BPL15133.098 cặp xách nam, túi đựng laptop, da thật, sang trọng","Túi Xách Nam BRIC’S Life Pelle Briefcase - Nâu BPL15133.098 cặp xách nam, túi đựng laptop, da thật, sang trọngMột chiếc túi xách nam hàng hiệu cao cấp không chỉ đơn giản là để đồ, hay làm phụ kiện  t...",19800000,19800000,dropship,Efora,0,0.0,0,False,EFORA OFFICIAL,473,5,26962,True,Túi xách công sở nam,0
2562,98074432,Cặp đeo chéo công sở vải bố túi hộp AOTIAN D65 Tặng móc khóa búa siêu ngầu,"⇒Túi đeo chéo vải bố chuyên dụng đa năng thời trangKích thước không quá lớn nhưng kích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi như ipad, điện thoại, sổ sách giấy tờ, mắt kính, ...",247747,209632,dropship,OEM,0,0.0,0,True,Shalla,849,1,0,True,Túi xách công sở nam,1
2563,68554912,Cặp Xách Công Sở Nam Da Bò Cao Cấp CTS08,...,3300000,3300000,dropship,OEM,3,4.7,0,True,Gence Sài Gòn,1079,10,0,False,Thời Trang,5
2564,55579862,Túi đựng laptop/tài liệu cao cấp phong cách doanh nhân (EP20),"Chiếc túi đựng laptop, tài liệu phong cách thời trang doanh nhận đáp ứng những tiêu chí khắt khe về kiểu dáng, chất lượng và công năng sử dụng. Mang lại phong cách lịch lãm, sang trọng nhưng vẫn năng ...",429000,429000,dropship,OEM,1,3.0,0,True,Fatuno,1202,10,0,False,Thời Trang,2
2565,189601089,Túi Xách Nam Công Sở Da Bò Epsom CDX15,"Xuất sứ: Gence Việt NamMã SP: CDX15Sử dụng: Túi đeo ngang vai, Đựng được máy tính xách tay 14″, Ipad 9.7″, 7.9″ & Máy tính bảng các loại, Nhiều ngăn phụ.Kích thước: Rộng 38 x Cao 28 x Dày 7 cmT...",3050000,3050000,dropship,Gence,0,0.0,0,True,Gence Sài Gòn,434,9,0,False,Túi xách công sở nam,1
2566,90465378,Túi xách nam da bò công sở cao cấp phong cách Châu Âu - 91514,"Kích thước : rộng 40cm ,cao 28cm,dày 10cm (laptop 15,6 inh)Phương pháp sản xuất: Thủ công 100%Chất liệu : Da bò cao cấpthiết kế :hiện đại, trẻ trung ,sang trọngKích thước : rộng 40cm ,cao 28cm,dày 1...",899000,699000,dropship,OEM,1,1.0,0,True,BABYLON STORE,885,18,0,False,Túi xách công sở nam,2
2567,242620883,Cặp da thời trang công sở HUABUPS 0906  ,Cặp da thời trang công sở HUABUPS 0906Một chiếc túi xách đa năng thông minh và hợp thời trang là vật dụng cần thiết đối với mỗi người.  không chỉ đơn giản là một vật dụng giúp quản lý và lưu giữ vật ...,799000,799000,dropship,OEM,0,0.0,0,True,Cặp túi Sơn Thủy,192,2,0,True,Túi xách công sở nam,0
2568,84383138,Cặp công sở cao cấp cho quý ông,"       THÔNG SỐ KĨ THUẬT- Kích thước: Dài 38cm x Rộng 10cm x Cao 28cm   - Chất liệu: da tổng hợp cao cấp   - Màu sắc: Đen, Nâu, Bò Đậm, Bò Lợt   - Số ngăn: 5. Trọng lượng : 990g   - Xuất xứ: V...",585000,585000,dropship,OEM,0,0.0,0,True,Shop Bích Thảo,903,9,0,False,Túi xách công sở nam,0
2569,185718486,Cặp da nam công sở Cặp da thời trang công sở,"TÚI XÁCH, CẶP GIÁO VIÊN, CẶP XÁCH DA CÔNG SỞ CAO CẤPThông tin sản phẩm: Cặp da nam: Cặp da cá sấu.Chất liệu: Da PU cao cấp.Màu sắc: ĐenKích thước: 28 x 39 x 8cmCặp vừa laptop màn hình 16 ich trở...",449000,449000,dropship,OEM,0,0.0,0,True,Slc S tore,459,8,0,False,Túi xách công sở nam,0
2570,21143365,Túi Da nam Gianni Conti Italy 1951263DBR - Nâu,"Thương hiệu: Gianni Conti - Italy - Since 1920Sở hữu thương hiệu: Elda Trade Srl - Via Maestri del Lavoro, 8 - Zona Ind.le San Pietro - 62010 Mogliano (MC) - ItalyPhân phối chính hãng: CTCP ĐT &...",7000000,7000000,dropship,Gianni Conti,0,0.0,0,True,Gianni Conti,1537,6,0,False,Thời Trang,0
2571,132841851,Cặp da công sở khóa số sườn,"Cặp da Công sở 9902Thiết kế lịch lãm sang trọng khóa số sườn bằng kim loại chống hoen rỉMẫu cặp da được nhiều người ưa thích với thiết kế trẻ trung, màu sắc sáng, chất liệu da cao cấpToàn bộ bằng da P...",650000,650000,dropship,OEM,0,0.0,0,True,Cặp túi Sơn Thủy,691,3,0,False,Túi xách công sở nam,0
2572,68887564,Kẹp tài liệu sạc đa chức năng A4 8000mAh AESTHETIC,"Kẹp tài liệu khổ A4 tích hợp sạc đa năng 8000mAh AESTHETICTHÔNG TIN SẢN PHẨM :- Dung lượng : điện thoại di động, ví tiền, chìa khóa, bú- Màu sắc : Xám , Đen- Chất liệu : Vải cao cấp- Kích thước : ch...",1150000,1150000,dropship,OEM,0,0.0,0,True,Hanrui Shop,1051,9,26962,False,Root,0
